,0,val_loss
121,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 5099, 'act_fn': 'relu', 'learning_rate': 0.517774985392691}"
122,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2985, 'act_fn': 'relu', 'learning_rate': 0.6258967006132166}"
123,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 580, 'act_fn': 'relu', 'learning_rate': 0.43647494416577565}"
124,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1359, 'act_fn': 'relu', 'learning_rate': 0.1899375226665358}"
125,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2304, 'act_fn': 'relu', 'learning_rate': 0.331436377373669}"
126,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2957, 'act_fn': 'relu', 'learning_rate': 0.3045324229337268}"
127,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1640, 'act_fn': 'relu', 'learning_rate': 0.4254765603509783}"
128,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 498, 'act_fn': 'relu', 'learning_rate': 0.9346239615197969}"
129,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 5240, 'act_fn': 'relu', 'learning_rate': 0.2334729523462487}"
130,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1950, 'act_fn': 'relu', 'learning_rate': 0.9319675834389776}"
131,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 549, 'act_fn': 'relu', 'learning_rate': 0.7449620871280125}"
132,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1222, 'act_fn': 'relu', 'learning_rate': 0.22803920849443274}"
133,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 5293, 'act_fn': 'relu', 'learning_rate': 0.575486832917223}"
134,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 182, 'act_fn': 'relu', 'learning_rate': 0.3966353078583513}"
135,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2958, 'act_fn': 'relu', 'learning_rate': 0.42012580023227347}"
136,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 467, 'act_fn': 'relu', 'learning_rate': 0.6292043356504379}"
137,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3776, 'act_fn': 'relu', 'learning_rate': 0.5786908182359799}"
138,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 273, 'act_fn': 'relu', 'learning_rate': 0.6096907239847679}"
139,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2604, 'act_fn': 'relu', 'learning_rate': 0.5292148913529818}"
140,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1559, 'act_fn': 'relu', 'learning_rate': 0.8624675677932978}"
141,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3727, 'act_fn': 'relu', 'learning_rate': 0.9773487695970516}"
142,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 5051, 'act_fn': 'relu', 'learning_rate': 0.6935584792774023}"
143,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 488, 'act_fn': 'relu', 'learning_rate': 0.3366157866621051}"
